207,6,12,7,9,4,9,9,8,10,7,5,6,1,4,6,4,6,5,1,2,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,2,2,1,1,2,2,6,4,4,5,3,6,4,2,6,8,7,4,5,4,6,6,3,5,5,5,7,2,3,2,6,4,4,7,3,3,3,5,7,5,5,5,3,3,3,5,1,5,4,7,6,5,4,6,5,6,3,3,6,5,4,4,1,2,3,1,3,1,3,2,2,3,2,5,5,3,4,3,2,5,5,4,2,5,8,4,4,5,8,9,7
208,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,1,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,1,1,0,0,0,1,1,1,0,0,1,2,1,1,3,2,2,2,1,2,2,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
209,7,5,6,4,3,4,3,3,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,2,3,3,2,2,2,2,2,2,2,3,2,3,3,3,4,4,4,2,2,3,4,3,3,3,3,2,2,3,4,3,4,4,5,4,3,2,5,5,4,3,4,4,5,4,2,3,4,4,4,4,4,4,3,3,0,2,4,2,3,4,2,3,4,5,3,2,3,1,1,1,3,3,2,2,4,2,1,2,1,2,3,4,4,2,4,5,6,5,6,5,6,7,6,6,4,6,6,5,5,4,3,2,4,3,4,6,8,7
210,1,3,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,4,3,2,1,2,1,3,1,0,3,3,2,1,1,1,0,0,0,0,0,2,1,1,3,3,4,3,1,2,2,1,2,1,3,3,1,1,2,5,4,2,2,2,0,0,1,3,1,1,1,0,1,0,2,2,2,0,2,1,1,0,1,1,0,0,3,3,1,0,1,2,2,0,2,2,3,2,2,3
211,2,3,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,5,4,2,1,3,1,4,6,1,1,2,0,1,0,1,1,3,2,0,0,1,1,0,0,0,2,0,0,1,2,4,3,2,5,5,3,4,3,2,3,2,3,4,5,5,5,2,3,3,3,2,1,6,2,6,2,3,4,4,5,5,5,2,3,2,4,2,4,4,3,0,1,0,2,2,3,2,4,1,2,2,3,2,6,6,5,4,5,5,3,3,0,3
212,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,2,0,3,2,4,1,1,1,1,1,3,2,1,1,0,2,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0,2,0,1,1,2,3,2,1,3,1,3,2,1,2,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,1
213,7,8,11,10,8,10,11,10,8,8,6,4,2,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,4,1,3,7,6,6,7,6,7,7,7,6,7,7,9,7,9,7,9,9,8,9,6,9,7,8,7,9,6,7,6,9,8,8,8,8,8,9,8,8,8,7,7,5,4,5,5,6,7,5,3,4,4,4,4,5,5,5,8,7,6,6,8,5,6,5,5,3,3,2,4,3,6,8,8,7,10,6,5,8,9,9,5,7,5,6
214,3,3,2,4,4,4,1,3,2,2,2,4,2,3,3,1,3,2,2,1,1,1,2,3,3,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,3,4,1,4,3,1,3,1,3,4,2,3,4,2,3,5,2,2,3,1,1,3,2,3,3,3,1,1,2,2,2,3,2,4,3,3,3,4,4,5,6,7,3,6,7,3,3,2,2,3,3,4,6,5,3,4,4,5,6,5,6,7,6,4,6,3,3,3,4,3,3,5,5,6,6,3,4,4,6,5,4,4,7,3,6,6,6,6,5,6,7,5,7,4,4,6
215,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,5,2,1,0,2,3,2,4,4,2,3,2,1,4,2,4,1,1,2,3,3,1,2,2,1,3,4,3,3,4,2,0,1,2,4,1,2,2,1,3,3,4,3,3,2,3,3,7,6,4,4,2,3,3,4,7,2,6,4,4,2,3,4,2,2,5,4,0,3,2,1,2,0,0,1,1,1,2,1,3,2,3,2,2,0,4,3,2,3,2,2,0,1,1
216,7,8,9,10,9,8,9,8,7,8,7,5,4,3,3,2,2,1,1,1,1,1,2,1,1,1,1,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,2,3,2,4,6,7,7,5,3,2,4,4,3,2,2,5,7,6,6,9,4,6,7,6,8,6,9,9,7,7,6,8,7,7,5,8,8,7,5,4,5,8,7,5,5,4,5,2,5,3,4,6,8,5,5,5,3,3,6,7,7,7,7,9,8,9,8,5,4,8,6,5,6,5,6,6,4,5,7,5,7,6,5,6,9,7,7,7,8,8,7,6,6
217,3,2,6,3,3,5,4,2,1,3,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3,2,3,3,2,2,1,3,1,3,3,2,2,2,4,3,1,0,1,2,2,1,5,5,5,3,4,4,2,3,0,1,2,2,4,4,4,3,4,3,3,4,2,3,2,2,3,2,1,2,0,1,2,2,1,1,0,1,1,2,3,2,2,2,2,1,1,1,1,1,2,2,3,2,3,4,1,3,3,5,5,2,2,5,2
218,10,10,13,11,13,13,12,12,10,9,11,8,6,7,4,2,3,4,4,2,2,0,0,3,1,3,2,2,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,3,4,5,2,2,3,3,2,2,1,1,3,3,4,6,5,3,4,5,7,7,10,8,8,6,5,8,7,7,7,8,7,8,6,8,8,10,7,8,7,10,9,9,8,9,9,8,9,6,6,9,9,8,9,10,8,9,7,6,6,7,8,8,6,7,7,7,5,3,8,8,8,8,7,7,6,10,9,10,9,9,11,10,9,10,7,10,12,9,10
219,6,6,8,7,7,8,6,7,7,5,4,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1,1,2,4,4,3,3,3,4,8,10,11,10,8,9,8,10,4,5,6,4,4,7,8,8,8,7,6,7,8,5,3,6,3,6,6,5,6,6,6,4,4,4,3,6,7,5,3,5,8,6,6,9,6,2,5,6,4,7,3,5,2,5,4,5,3,5,3,6,5,4,4,8,4,4,5,5,6,4,2,4,4,1,3,4,6,7
220,11,13,13,12,11,13,11,11,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,4,3,4,3,4,6,4,7,6,7,7,3,3,6,8,9,7,7,7,7,7,6,8,7,6,8,9,8,7,9,6,8,7,10,10,11,11,11,12,12,11,11,12,9,9,8,8,7,9,7,7,8,10,7,7,5,4,6,4,6,5,4,6,5,6,3,3,4,4,3,4,3,1,3,2,3,4,6,9,10,11,11,11,10,11,11,12,9,10
221,1,0,0,0,0,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,5,6,5,7,7,5,8,7,7,9,9,9,6,5,5,4,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,1,2,2,1,2,5,4,4,1,2,4,4,7,7,4,7,4,5,5,4,7,7,8,7,9,4,6,6,7,10,11,7,8,8,8,10,6,6,7,8,7,8,9,8,6,10,10,8,6,3,4,4,3,2,5,6,3,4,5,4,4,2,5,6,5,6,5,5,4,7,5,7,8,7,9,4,4,4,5,5,6,6,6,7,8,7
223,5,3,5,4,3,2,1,1,1,4,4,2,2,1,2,1,2,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,4,2,2,1,2,1,2,1,0,0,1,1,0,1,1,1,1,1,0,0,1,3,1,0,1,0,0,0,1,1,2,2,2,2,0,1,1,1,1,2,2,2,2,3,2,3,3,2,3,4,2,4,7,2,4,3,4,1,1,3,3,2,3,5,3,2,3,5,2,3,3,3,6,7,5,3,2,3,4,3,4,2
224,2,5,6,8,5,4,6,3,2,3,4,3,0,1,3,1,1,1,1,1,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,5,3,3,4,4,3,5,4,6,8,3,5,8,7,6,7,6,5,9,8,7,10,8,7,3,6,10,7,6,8,5,7,6,7,7,7,4,7,8,8,9,9,10,8,9,5,5,3,6,7,6,3,5,4,6,5,7,9,8,9,9,7,4,3,6,6,5,4,6,5,5,5,3,5,4,7,8,7,5,6,7,9,7,6,5,4,6,2
225,9,7,11,11,8,5,6,8,6,6,3,3,2,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,1,1,2,0,2,2,1,3,6,3,5,4,5,5,5,4,1,2,4,5,5,3,2,3,2,3,4,5,3,3,1,4,5,3,3,5,1,4,4,2,3,5,6,3,3,5,4,4,3,5,6,4,6,6,5,4,0,3,6,4,3,3,4,7,4,5,4,4,3,4,4,6,6,6,2,5,5,7,7,9,5,7,6,6,9,9,7,8,10
226,2,6,7,4,3,3,3,2,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,2,3,1,0,4,3,4,4,3,3,3,4,4,3,4,6,2,5,5,2,2,1,2,1,2,0,2,3,2,3,2,2,3,5,4,5,5,3,4,6,6,7,3,6,4,5,4,4,2,2,4,6,4,5,4,5,4,4,5,6,7,6,5,3,1,2,6,3,2,4,4,5,5,5,4,3,3
227,3,4,3,4,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,4,4,7,7,8,8,10,8,10,10,10,9,10,10,10,10,10,10,11,9,8,7,8,8,5,6,8,8,9,9,7,5,6,8,9,12,11,10,7,8,8,9,6,9,9,9,10,11,8,10,11,9,11,11,11,9,6,6,5,4,3,2,2,1,1,2,1,3,2,3,2,4,5,4,5,4,3,5,5,3,5,6,7,8,7,6,5,7,8,8,10,10,7,8,5,5,3
228,4,3,2,2,2,2,2,1,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,3,3,3,4,2,3,3,2,2,3,3,3,5,4,4,3,2,2,1,1,4,3,3,0,4,6,5,4,4,4,6,3,3,2,2,3,3,3,3,6,5,6,4,3,2,2,0,3,3,3,1,2,1,3,1,2,1,5,5,6,3,2,3,4,4,3,5,4,2,2,2,2,4,3,3,3,3,2,2,4,7,7,6,4,7,8,4,4,5,4,5,6
229,8,6,8,8,4,5,6,2,5,5,2,2,3,2,2,2,1,1,2,2,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,2,4,1,0,2,4,2,1,1,1,3,1,2,2,3,3,2,3,3,3,3,6,5,4,3,4,1,2,3,5,2,2,3,2,3,4,6,4,4,4,5,5,6,5,5,3,4,4,6,3,4,4,4,4,1,3,6,4,2,4,4,4,5,4,2,3,2,3,4,4,5,1,3,2,3,8,6,8,7,6,5,6,4,6,5,5,2,5,5,5,4,3,4,6,4,3,5,6,4,5,8,5,4,5,8,5,2,3,7
230,7,9,8,6,9,8,7,7,3,4,2,1,2,3,1,1,2,2,1,2,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,4,2,0,0,2,1,3,2,1,2,2,3,2,2,4,3,3,6,4,4,3,4,6,6,5,5,4,3,5,8,4,6,5,5,8,9,6,7,5,5,6,6,7,5,4,4,6,3,6,7,7,5,8,3,6,7,6,6,3,3,4,4,3,0,1,5,6,4,4,2,5,3,5,4,4,8,5,4,6,5,2,4,3,2,4,6,5,5,5,6
231,11,11,10,5,6,8,6,7,6,3,3,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,3,5,6,6,6,4,3,5,8,7,6,7,8,7,6,8,7,5,9,9,8,8,8,7,5,5,6,6,6,5,5,7,6,7,7,5,6,4,3,4,4,5,5,6,5,5,4,4,3,3,4,5,6,5,7,5,5,6,6,8,4,6,7,6,7,10,6,8,9,7,9,5,10,9,9,10,10,7,5,6,9,9,10,10,12,10,10,9,7,8,7,6,8,9
232,4,3,3,4,4,2,3,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,3,3,2,5,4,4,4,6,4,4,4,3,5,4,2,4,4,3,6,7,4,5,4,2,3,1,2,3,3,2,6,7,4,10,7,8,9,8,7,7,5,6,9,7,5,6,7,7,9,8,7,6,8,8,6,8,8,7,4,10,10,5,6,9,9,9,6,9,8,8,3,7,9,10,8,11,11,8,8,6,9,8,7,9,9,10,12,13,10,8,10,9,7,8,10,9,6,4,4,5,6,5
233,0,0,2,1,2,2,3,2,2,2,2,2,2,1,2,4,2,1,2,3,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,2,2,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,2,1,0,2,0,1,1,3,3,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1
234,8,8,7,6,4,6,5,3,1,3,2,1,2,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,2,2,1,3,1,3,6,6,5,8,6,4,3,4,7,8,7,9,5,10,5,6,4,5,7,5,3,6,5,7,5,6,7,7,6,6,4,5,11,9,9,8,8,5,4,7,6,5,5,4,6,6,5,7,5,5,9,7,9,5,7,8,8,7,9,8,7,9,7,6,6,8,6,8,8,7,4,5,5,6,5,7,8,9,8,7,6,6,9,9,5,8,10,7,6,5
235,5,6,5,5,3,3,2,0,3,4,3,3,2,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,1,0,1,2,2,2,2,1,1,3,1,2,1,0,2,2,3,4,1,1,2,3,4,3,1,1,1,1,2,1,1,2,0,3,3,2,3,5,7,7,9,8,6,7,8,6,4,9,5,6,5,4,5,4,4,6,7,5,5,5,5,6,5,6,7,8,7,7,7,6,8,7,4,6,8,9,7,6,7
236,3,3,3,5,4,2,6,2,3,3,4,2,3,3,4,1,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,2,2,1,0,2,1,4,5,5,3,4,4,2,4,4,4,2,6,2,0,4,2,3,2,2,5,5,7,3,3,6,3,1,5,3,4,3,7,6,3,5,4,4,2,3,5,3,4,1,3,8,6,6,7,4,5,3,2,1,1,1,5,2,3,3,3,2,1,2,4,4,4,4,3,2,4,3,2,3,5,4,6,4,5,5,3,5,6,2,4,6
237,4,1,0,2,2,3,2,3,3,2,2,1,2,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,2,2,2,2,4,2,1,1,2,1,1,0,0,0,1,2,2,1,3,2,4,0,3,2,2,4,4,4,2,4,3,3,2,3,2,1,4,4,3,2,3,4,6,6,4,3,5,4,4,5,4,4,6,2,4,1,2,3,0,1,1,1,2,3,4,5,3,2,2,3,1,2,3,2,0,1,1,4,2,2,3,4,1,3,0,3,5,5,5,4
238,5,3,4,3,4,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,2,2,2,3,2,2,3,4,3,4,1,3,4,2,1,4,2,3,4,6,6,6,6,2,5,7,6,5,2,1,4,5,6,5,4,6,7,7,6,4,5,2,3,5,4,3,3,5,5,5,6,3,2,3,2,3,4,3,6,5,3,4,4,3,3,4,4,5,6,5,6,4,6,6,5,8,6,6,6,5,4,5,6,8,6,5
239,3,5,5,3,3,6,5,7,4,4,3,2,5,4,2,2,2,3,3,5,4,5,4,4,6,6,1,2,3,1,1,2,1,0,0,0,0,0,0,1,1,0,0,1,2,2,1,1,1,0,0,1,3,2,1,1,3,2,4,2,3,0,2,2,1,2,3,0,1,1,1,2,3,2,1,1,1,2,2,1,2,1,0,1,2,1,2,1,1,2,3,2,1,1,2,2,1,2,2,1,1,2,3,1,1,5,3,5,6,4,3,2,2,4,3,4,4,2,3,5,7,4,3,2,4,3,3,7,8,6,4,6,7,8,6,2,7,3,5,3,6,6,3,4
240,6,7,5,4,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,4,5,5,5,4,6,7,5,5,4,4,4,3,3,2,4,4,2,4,4,3,5,5,5,4,3,4,2,4,5,3,2,1,2,2,3,3,2,4,4,4,4,3,3,4,4,3,3,5,5,4,4,4,6,5,3,3,4,4,6,6,3,4,4,5,3,3,2,2,3,2,4,4,5,7,6,3,3,5,5,4,6,6,6,6,5,5,5,5,5,5
241,3,3,6,5,3,3,1,4,4,4,2,5,6,6,3,7,4,8,5,4,3,2,3,1,3,1,1,2,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,2,0,0,0,1,1,3,2,2,0,2,2,0,0,2,1,2,1,2,1,2,2,3,2,1,1,2,2,3,2,2,3,3,3,2,3,3,4,1,2,4,3,2,3,2,2,1,3,4,1,2,6,4,3,1,3,2,2,2,5,4,3
242,0,0,1,1,2,3,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,2,2,1,0,2,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,1,0,0,1,2,1,1,0,0,0,1,1,0,0,1,1,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1
243,3,1,1,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,1,1,1,1,0,1,1,2,1,1,0,1,2,0,2,2,2,2,2,0,3,3,2,4,1,0,1,0,2,0,0,0,3,2,1,2,1,1,0,3,2,2,2,1,2,2,3,2,3,1,2,2,2,0,0,3,1,1,2,2,2,0,0,2,1,1,3,2,2,3,3,3,2,1,2,2,3,1,2,3,2,4,4,4
244,8,11,9,12,8,10,10,9,10,13,11,10,10,10,9,9,5,3,4,4,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,3,1,1,2,2,2,3,4,6,6,5,6,4,8,7,4,5,6,5,6,5,7,9,7,7,7,5,7,5,6,6,6,8,7,6,6,4,4,6,6,8,5,6,7,8,7,7,6,5,3,2,4,5,6,7,7,3,4,8,8,9,9,9,9,9,9,11,9,9,9,7,9,9,11,10,9,10,10,12,10,9,9,9,10,8
245,6,6,6,8,8,5,4,8,5,8,8,8,8,10,9,5,4,5,3,4,3,4,3,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,2,1,2,3,3,3,3,4,4,2,6,7,4,5,5,6,4,5,5,5,7,6,6,8,9,5,7,4,4,5,6,6,5,7,5,4,4,4,4,6,5,7,7,5,3,5,9,6,7,11,9,8,9,7,9,10,7,4,7,5,7,6,3,5,6,6,5,5,5,4,6,6,4,3,4,2,7,7,5,5,4,6,4,5,7,7,5,7,5,7,8,7,7,7,8,7,9,8,6,5
246,10,10,11,9,9,8,8,8,8,8,7,6,5,6,6,6,5,7,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,4,4,5,5,5,5,6,7,7,6,4,5,6,7,6,4,7,7,4,5,6,5,4,6,5,6,8,5,3,3,5,4,4,7,3,6,6,6,7,6,6,6,7,7,6,7,7,7,4,4,5,6,7,5,9,10,10,8,7,8,9,9
247,11,14,12,11,12,9,8,7,7,5,4,5,3,2,3,2,0,1,1,2,2,2,0,1,2,1,2,2,0,1,1,1,1,1,1,0,1,1,1,2,2,2,6,2,3,3,4,3,4,4,3,5,4,4,6,7,4,8,7,6,10,9,8,9,9,7,9,9,10,10,7,5,6,8,9,8,8,8,9,11,10,11,10,10,7,9,11,9,7,7,8,8,8,12,8,6,11,10,9,10,9,10,12,10,10,10,7,7,6,9,10,8,9,8,10,8,9,10,7,9,7,7,7,8,9,9,9,11,9,8,8,11,11,9,10,11,11,12,12,12,13,13,12,11
248,4,4,5,2,4,3,5,3,3,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2,1,3,1,0,2,2,0,2,3,4,4,1,2,4,4,3,5,2,2,0,1,3,6,4,1,3,2,4,5,5,3,5,4,2,2,5,1,2,4,4,5,3,3,6,2,4,3,3,3,5,2,4,2,5,5,3,3,2,2,4,4,0,5,4,4,2,2,5,3,5,4,5,5,5,2,4,5,3,6,6,4,4,10,5,5
249,2,1,2,1,0,1,0,1,0,1,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,2,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,2,1,0,0,1,1,0,2,0,1,2,2,2,0,2,0,0,0,0,1,1,1,0,2,2,2,3,3,2,1,0,2,1,1,1
250,4,6,6,2,2,3,6,3,3,2,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,3,3,2,1,2,2,2,2,4,3,4,3,2,2,5,3,6,6,6,2,3,4,1,2,9,8,4,5,3,3,4,4,7,6,7,7,3,2,5,3,4,5,5,4,6,4,2,3,3,5,3,2,1,0,4,5,4,5,4,6,4,5,5,3,2,4,4,3,1,2,4,0,2,4,4,5,1,1,1,1,2,5,6,2,3,2,1,3,6,4,3,3,4,4
251,7,9,8,6,4,5,5,5,5,3,2,2,1,1,1,0,0,1,0,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,2,3,3,3,6,3,5,3,5,4,2,5,6,6,5,6,10,8,7,8,8,8,6,7,10,9,7,9,8,6,5,6,9,8,6,6,5,6,7,6,7,7,9,8,5,8,8,6,7,10,8,5,9,8,8,9,9,8,7,5,8,7,6,7,6,6,4,3,3,7,8,4,3,3,6,4,5,3,6,6,6,8,8,5,6,6,9,7,9,11,11,8,8,7,8,10,10,10,8,7,7,9,7
252,6,8,7,3,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,5,3,3,3,6,4,7,6,7,6,6,8,5,5,5,3,4,3,4,4,3,2,0,3,5,5,5,5,5,6,6,7,4,4,4,6,4,6,6,4,4,5,5,6,4,3,5,2,5,5,4,3,4,4,3,2,1,0,3,2,6,6,7,8,6,8,3,6,5,5,4,4,1,3,4,3,4,5,5,6,6,8,8,6
253,7,10,10,9,10,7,7,7,8,8,3,4,4,4,4,1,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,2,3,2,2,1,1,3,2,1,6,5,4,5,4,5,4,4,5,4,3,4,4,8,3,4,3,6,6,7,6,9,8,7,6,6,8,8,8,7,5,8,8,7,9,8,8,4,7,7,8,6,8,4,5,7,7,7,5,6,5,6,9,10,6,8,11,6,8,3,4,7,6,4,3,2,2,5,5,7,4,4,5,5,5,6,8,9,7,10,10,10,8,6
254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
